id,link,cooktime,calories,servingsize,carbs,fats,proteines,description,directions,insertdate,image
b08e53f8-6363-4836-a44a-8228c8863fc6,https://myfridgefood.com/recipes/entree-chicken/amazing-lemon-chicken/,40.0,427.0,4.0,3.0,23.0,50.0,,"directions   Heat oven to 400 degrees F (200 C) Make rub for chicken. Combine mustard, 1 teaspoon of the lemon zest, oregano, thyme, salt and 1 tablespoon of the olive oil in a small bowl. Use fingers or a brush to coat chicken on both sides with the mustard rub. In another bowl or measuring jug, combine remaining lemon zest (2 teaspoons), lemon juice and the chicken stock. Set aside. Heat remaining tablespoon of oil in a large oven-safe skillet or frying pan over medium heat. Add the smashed garlic then cook about 1 minute or until you can smell toasted garlic and the garlic has browned around the edges. Remove and discard the garlic, but leave the oil. Add chicken, skin-side down into the hot garlic-infused oil and cook 2 to 3 minutes or until the skin has turned golden brown. Flip the chicken then add the lemon juice mixture from before. Stir then slide the pan into the oven and bake 25 to 35 minutes. Remove pan from oven then transfer the chicken to a plate and cover with aluminum foil. There should still be liquid in the pan. Place the pan over medium heat and bring the liquid to a gentle simmer. In a small bowl, use your fingers to mix butter and flour together, making a dry, crumbly paste. Whisk the flour and butter into the sauce. The sauce will thicken slightly and look glossy. Then throw the chicken back into the pan and serve. submitted by  InspiredTaste.net - much more here!",2024-08-22,http://myfridgefood.com/media/6894/amazinglemonchicken.jpg
b0b9cfab-d604-43f8-b53b-20268234446d,https://myfridgefood.com/recipes/dessert/easy-3-layer-cake/,75.0,269.0,9.0,29.0,15.0,6.0,,"directions                          1 - Preheat oven to 325 F degrees. Grease a 8 inch x 8 inch baking dish. 2 - Separate eggs and add the egg whites to a mixer and mix until egg whites are stiff. Place egg whites in a bowl and set aside. 3 - Beat the egg yolks with the sugar until light. Add butter and vanilla extract and continue beating for another minute or two after which you can add the flour and mix it in until fully incorporated. 4 - Slowly start adding the milk and beat until everything is well mixed together. Add the egg whites, a third at a time and gently fold them in using a spatula, repeat until all egg whites are folded in. (Another variation to folding in the egg whites would be to add a third of the egg whites and gently whisk them in to the cake batter, then reverse the process and add a bit of the cake mixture to the egg whites and gently whisk in, repeat until all cake batter has been whisked in.) 5 - Pour batter into baking dish and bake for 40 to 70 minutes or until the top is lightly golden. The baking time could vary greatly depending on the oven, so take a peek at around 40 minutes and see how it looks. 6 - Sprinkle some powdered sugar after cake has cooled.",2024-08-22,http://myfridgefood.com/Media/Recipe/magic-cake-1-009.jpg
b0c5d3b4-b933-4f29-9d8e-ea731ad06818,https://myfridgefood.com/recipes/entree-beef/hamburger-lettuce-wraps/,20.0,224.0,4.0,10.0,8.0,27.0,,"directions                          1.    Mist a large skillet with cooking spray and bring to medium heat. Add chopped onions and saute until cooked. Add ground beef and Hamburger seasoning and cook until meat is browned. Drain meat. 2.    Place meat in a medium bowl and add ketchup, mustard and cheese. Stir to combine. Microwave on high for one minute. Stir again until meat is evenly coated. 3.    Spoon 1/3 c of meat mixture into each lettuce cup and sprinkle four tomato quarters onto each and serve. much more at http://emilybites.com/cheeseburger-lettuce-wraps.html",2024-08-22,http://myfridgefood.com/Media/Recipe/food84-001.jpg
b0e75f4f-73f5-4048-b820-a66fc6c70903,https://myfridgefood.com/recipes/dips-and-sauces/amazing-queso/,120.0,403.0,8.0,12.0,27.0,33.0,,"directions   1) Heat oil over medium-high heat. Saute the onion and pepper until it’s lightly brown and soft. Spoon the vegetables into the bottom of the mini crock-pot or dish you will be preparing the dip in.  2) In the same skillet, cook the sausage until browned. Spoon out into the dish with the vegetables (avoid as much of the fat as possible).  3) Cut Velveeta into large cubes and add to the sausage and vegetables. Top with the chopped tomatoes, jalapenos, etc... Cook over LOW heat until the cheese has melted and ingredients are well combined (stir occasionally). Enjoy with tortilla or corn chips! Submitted by  Latest Food - much more here",2024-08-22,http://myfridgefood.com/media/6609/amazingqueso2.jpg
b0f02f84-520a-4220-80bd-468e962f84a8,https://myfridgefood.com/recipes/entree-chicken/more-dorito-chicken-casserole/,30.0,528.0,6.0,29.2,30.3,34.9,,"directions     Preheat oven to 350 degrees.   Combine chicken, cheese, soup, milk, sour cream, canned tomatoes, and taco seasoning mix.   Lightly spray a 2-quart oblong baking dish and cover bottom with a layer of doritos. Add a layer (half) of the chicken mixture. Repeat layers. Sprinkle additional cheese over all.   Bake at 350 degrees until heated through and bubbly, 25-30 minutes.   After removing from oven top with chopped lettuce and chopped fresh tomatoes. Add diced onion or green onion, if using.     from  CookingMamas - more here!!",2024-08-22,http://myfridgefood.com/media/7589/cheesydoritocasserole.jpg
b1436fc5-c191-457b-b0a4-15abeb6c3f91,https://myfridgefood.com/recipes/dips-and-sauces/barbecue-love-sauce/,5.0,25.0,5.0,6.0,0.0,0.0,,"directions                          Mix it....",2024-08-22,http://myfridgefood.com/media/7127/emptyplate-001.jpg
b1768b76-f7e5-4ec6-9106-7859bc3c4f0b,https://myfridgefood.com/recipes/pasta-and-pizza/easy-baked-ravioli/,60.0,388.0,4.0,35.0,18.0,22.0,,"directions   Heat oven to 400°F. Spray bottom and sides of a 9×13 rectangular baking dish with cooking spray. Spread 3/4 cup of the pasta sauce in baking dish. Arrange half of the frozen ravioli in a single layer over the sauce; top with half of the remaining pasta sauce and half of the mozzarella cheese. Repeat layers once, starting with ravioli. Sprinkle with Parmesan cheese. Cover with aluminum foil and bake for 30 minutes. Remove foil; bake uncovered for 10 to 15 minutes longer or until bubbly and hot in the center. Let stand for 10 minutes before serving.",2024-08-22,"http://myfridgefood.com/Media/Recipe/baked ravioli.jpg"
b1782f37-73ad-46b4-915a-3ad775d3c207,https://myfridgefood.com/recipes/entree-chicken/sweet-pineapple-chicken/,360.0,389.0,5.0,22.0,7.0,60.0,,"directions                          Throw everything in the crock pot and cook on LOW for 6-8 hours",2024-08-22,http://myfridgefood.com/Media/Recipe/0001-005.jpg
b1c8e906-c424-4fff-9f19-7feafbffd9c4,https://myfridgefood.com/recipes/dessert/wendys-shake/,5.0,168.0,1.0,19.0,5.0,8.0,,"directions                          Blend All of this Together - top with whipped cream :) You could also cut all of the cals in half if you use skim milk, and fat free pudding mix.",2024-08-22,http://myfridgefood.com/Media/Recipe/13575775820001-008.jpg
b1f25b16-1a36-4128-98f2-8b90eaef8b26,https://myfridgefood.com/recipes/entree-chicken/chicken-parmesan/,35.0,413.0,4.0,12.7,9.6,26.1,,"directions     Preheat the oven to 450 degrees F.   Make Your Sauce   Coat a saute pan with olive oil and place over medium heat. When the oil gets hazy, add the onions, garlic, and bay leaves; cook and stir for 5 minutes until fragrant and soft.   Add some basil, reserve the rest of the basil for finishing the chicken.   Carefully add the tomatoes, cook and stir until the liquid is cooked down and the sauce is thick, about 15 minutes;   Season with sugar, red pepper flakes, salt and pepper.   Lower the heat, cover, and keep warm.     Get the ingredients together for the chicken so you have a little assembly line.   Put the flour in a shallow platter and season with a fair amount of salt and pepper; mix with a fork to distribute evenly. In a wide bowl, combine the eggs and water, beat until frothy. Put the bread crumbs on a plate, add the 1 cup parmesan, chopped parsley, and garlic powder –  or make it easy and use Italian seasoned bread crumbs .  Season with salt and pepper and stir with a fork until thoroughly combined.   Pound Chicken Breasts to 1/2 inch thick .   Heat 3 tablespoons of olive oil over medium-high flame in a large oven-proof skillet. Lightly dredge both sides of the chicken cutlets in the seasoned flour, and then dip them in the egg wash to coat completely, letting the excess drip off, then dredge in the bread crumbs.   When the oil is nice and hot, add the cutlets and fry for 4 minutes on each side until golden and crusty, turning once.   Transfer the Chicken to a Baking Dish   Ladle the tomato-olive sauce over the chicken and arrange the mozzarella on top.   Sprinkle with Parmesan, and remaining basil.   Bake for 15 minutes or until the cheese is bubbly   Serve over Pasta!     from  MyRecipesIdol - more here!",2024-08-22,http://myfridgefood.com/media/7499/homemadechickenparm.jpg
b206fd8a-0ec1-4507-9a39-59d02ce7e2e5,https://myfridgefood.com/recipes/breakfast/bacon-stuffed-french-toast/,10.0,411.0,4.0,19.3,11.5,8.9,,"directions     Fry your bacon until nice and crispy. Set aside.   Cut the crust off one piece of bread, and lay 4 half pieces of bacon in the centre.   Top with another crustless piece of bread and using your fingers press round the edge to form the piece of bread together. Repeat.   Now add your eggs, milk, cinnamon and vanilla to a bowl and whisk thoroughly.   Dunk your stuffed breads into the mix and coat properly.   Add your butter to a pan, when melted add your french breads and fry until nice and golden on both sides.   Top with icing sugar and maple syrup.",2024-08-22,http://myfridgefood.com/media/8319/bacontoast.jpg
b207e1b3-c139-4596-bae2-f767aa0d0df0,https://myfridgefood.com/recipes/entree-seafood/sweet-grilled-shrimp/,10.0,260.0,6.0,10.0,7.0,37.0,,"directions                          Heat cumin in small skillet over low heat until warm and slightly toasted, about 1 minute. Remove from heat, then stir in butter until melted; set aside. Brush shrimp on both sides with butter mixture, then season with 1 teaspoon salt and 1/2 teaspoon pepper. Grill, turning once, until shrimp turn pink, about 3 minutes. Toss shrimp with lemon juice and 1/2 of the basil; set aside. Arrange tomatoes on serving platter, then sprinkle with remaining salt and pepper, honey and remaining basil leaves. Top with shrimp and their juices.",2024-08-22,http://myfridgefood.com/Media/Recipe/2e5d1df7fb21162163bc85725e7c8871.jpg
b208c8b0-efbe-41b9-ad36-becda986955e,https://myfridgefood.com/recipes/sandwiches-burgers/bacon-avocado-sandwich/,5.0,421.0,4.0,11.0,33.0,21.0,,"directions                          1 Place avocado slices on top of 2 slices of bread.  2 Top each with 3 slices of crispy bacon.  3 top with slice mushrooms.  4 top with shredded cheese.  5 drizzle each with 1 TBSP thousand island dressing.  6 top with alfalfa sprouts.  7 Cover with another slice of bread.",2024-08-22,http://myfridgefood.com/Media/Recipe/12965268470001pb.jpg
b209b23a-48b5-4854-9cdf-8e3d4266772e,https://myfridgefood.com/recipes/crock-pot-recipe-contest/tortilla-soup/,120.0,,8.0,,,,,"directions     De-bone & shred chicken   Combine all ingredients in slow cooker   Add salt & pepper to taste (use per your diet requirements)   Cook on low 4 - 6 hours          Optional add-ons: tortilla strips, lime wedges, avocados, olives, guacamole instead of sliced avacodo or both,",2024-08-22,"http://myfridgefood.com/Media/UserUploadedRecipeImages/tortilla soup.jpg"
b21bd012-59d9-4b25-a15f-7ceb7c7b497e,https://myfridgefood.com/recipes/salads-and-sides/cheesy-hasselback-potatoes/,45.0,324.0,4.0,30.7,17.7,12.7,,"directions     Wash and dry potatoes; peel if desired. Cut into thin slices, but not all the way through the potato (use the handle of a wooden spoon placed alongside the potato to prevent cutting all the way through). Place potatoes in a baking dish. Sprinkle with butter, salt and herbs, getting some between each slice.   Bake at 400°F for 45 minutes, or until potatoes are cooked through. Once or twice during cooking, spoon melted butter from the bottom of the pan over potatoes. Top with cheese and bake an additional 10 minutes.     from  FirstYum.com - more here!",2024-08-22,http://myfridgefood.com/media/7535/food90.jpg
b21e4a03-88c0-49e0-afdb-77521a85f614,https://myfridgefood.com/recipes/breakfast/bacon-breakfast-enchiladas/,40.0,545.0,8.0,14.8,40.8,29.4,,"directions     In a skillet over medium high heat, brown sausage and then drain fat.     Cook your Bacon, however you like, and crumble (great bacon cooking tip  here! )   In a large bowl, stir together browned sausage, 1 c. cheese and 1/2 of the Bacon   Place 1/8 of the mixture down the center of a tortilla. Roll up and place seam side down in a sprayed 9x13 baking dish. Repeat until all tortillas are filled.   In another large bowl beat eggs, flour and salt. Mix in half-and-half. Pour over the tortillas in the pan. You can cover the dish and place in the fridge or bake immediately. (I refrigerated it overnight and it turned out great).   When ready to bake, preheat the oven to 350 degrees. Uncover dish and sprinkle remaining 1 cup of cheese over tortillas. Sprinkle the rest of the bacon bits over cheese.   Cover with foil and bake for 35 minutes. Uncover dish and bake 10 minutes longer or until set and cheese is melted.     submitted by  NormalCooking.com - much more here!",2024-08-22,http://myfridgefood.com/media/6799/baconenchiladas.jpg
b239c4b7-a58f-40ae-9a5a-ad79287b36f8,https://myfridgefood.com/recipes/sandwiches-burgers/pb-and-cracker-sandwich/,5.0,510.0,1.0,42.0,33.0,18.0,,"directions                          Crush the Crackers into the peanut butter - put between the bread :)",2024-08-22,http://myfridgefood.com/media/7127/emptyplate-001.jpg
b24d0ffa-9023-43b1-b502-2bc06d657588,https://myfridgefood.com/recipes/dips-and-sauces/more-bacon-cheeseburger-dip/,30.0,440.0,8.0,8.4,27.9,37.3,,"directions     Preheat oven to 350F   Brown hamburger and garlic in a medium skillet over medium/high heat. Crumble as you brown. About half way through, add in the onion and stir to combine. When beef is fully cooked and onion is translucent and fragrant, drain of any excess oil and set aside.   In a high powered blender, combine cream cheese, sour cream, mayo, and both cheeses. Pulse until combined.   Pour cream cheese mixture into a large bowl and stir in the beef, bacon, pickles, cilantro, and tomatoes.   Pour mixture into a prepared baking dish. Sprinkle with more cheese if desired.   Bake for 20 minutes or until cheese is bubbly and melty.   Serve hot garnished with ketchup and mustard.     from  USrecipe - more here!",2024-08-22,http://myfridgefood.com/media/7932/baconcheesedip.jpg
b252b5be-2bd7-464c-bcac-f3138ae436f9,https://myfridgefood.com/recipes/dessert/kit-kat-peanut-butter-bars/,60.0,436.0,12.0,58.0,9.2,7.9,,"directions     Base  – Line an 8-inch square pan with aluminum foil leaving overhang, spray with cooking spray; set aside.   In a large microwave-safe bowl, combine peanut butter, corn syrup, sugars, and heat on high power for 1 minute to melt.   Stop to stir. Mixture will be on the granular side, this is okay.   Return bowl to microwave and heat for 1 more minute on high power.   Stir in the vanilla.   Stir in 3 cups cereal.   Turn mixture out into prepared pan, packing it down somewhat firmly with a spatula and smoothing the top; set pan aside.   Chocolate Topping  – Dice the Kit Kats; set aside.   In a medium microwave-safe bowl, combine chocolate chips, peanut butter, and heat on high power for 1 minute to melt.   Stop to stir. Chips may not be completely melted. Return bowl to microwave and heat in 15-second bursts until chocolate can be stirred smooth, 15 seconds is likely all they’ll need.   Stir in 1 cup cereal.   Pour chocolate mixture over base, packing it down somewhat firmly with a spatula and smoothing the top.   Place the Kit Kats in about 10 evenly and tightly spaced rows over the surface, with about 1/4-inch space between each piece (does not have to be perfect). By the time you get all the pieces on and in rows, the pieces you placed on first will likely have started to melt at the base. Push them down lightly so they embed into the chocolate-crispy layer. Go back over and push on all the pieces with your finger to ensure they’re all embedded and will stick as the bars cool and set up.   Cover pan with a sheet of foil (to prevent fridge smells), and place pan in fridge to set up for at least 2 to 3 hours, or overnight, or until chocolate layer is completely set before lifting out with foil overhang, slicing, and serving.   Bars will keep airtight at room temperature for up to 1 week, in the refrigerator for up to 2 weeks, or in the freezer for up to 6 months.",2024-08-22,http://myfridgefood.com/media/8750/kitkatbars.jpg
b29cae0b-3fb8-4694-bc6c-d0d6b6715f3f,https://myfridgefood.com/recipes/sandwiches-burgers/rebeccas-fav-sandwich/,5.0,465.0,1.0,8.0,40.0,18.0,,"directions                          Bread goes on top and botton - the rest can be random :)",2024-08-22,http://myfridgefood.com/media/7127/emptyplate-001.jpg
b2a4f41d-9304-479a-b465-ab3fcae65145,https://myfridgefood.com/recipes/apple-recipe-contest/apple-pumpkin-cobbler/,35.0,428.0,6.0,78.9,12.6,3.4,,"directions     Preheat oven to 375°.   Place sliced apples and pumpkin butter in a lightly greased 8-inch square baking dish;   sprinkle with cinnamon.   Stir together egg, sugar, and flour in a medium bowl until mixture resembles coarse meal.   Sprinkle over fruit.   Drizzle melted butter over topping.   Bake at 375° for 35 minutes or until lightly browned and bubbly. Let stand 10 minutes.",2024-08-22,"http://myfridgefood.com/Media/UserUploadedRecipeImages/2014-10-08 14.22.52.jpg"
b30515c6-e8fe-4550-85f0-ed3d609e2e8b,https://myfridgefood.com/recipes/dessert/sticky-bun-breakfast/,30.0,331.0,12.0,45.5,15.1,4.7,,"directions     Spray a Bundt pan.    Combine the melted butter and syrup in a small bowl and set aside.    In another bowl, combine the brown sugar, cinnamon, and nuts.    Put half of the syrup mixture in the bottom of the pan.    Then sprinkle half of the brown sugar mixture on top.    Lay the biscuits on the bottom of the pan, overlapping edges to form a ring.    Top with remaining syrup and sugar mixtures.    Bake at 375 degrees for approximately 20-25 minutes or until golden brown.    Cool for 1 minute in the pan, then invert onto a serving platter and enjoy! ** You can use 1 1/2 tubes of the Pillsbury Grands buttermilk biscuits and bake it for about 30 minutes.      from  OhsRecipe - original here!",2024-08-22,http://myfridgefood.com/media/7407/stickybreakfastbuns.jpg
b3111bfe-e2f3-4f0f-8cd3-8ef2658bc936,https://myfridgefood.com/recipes/entree-beef/ctc-chili-tot-cass/,60.0,427.0,10.0,32.0,21.0,27.0,,"directions                          1 Cook the beef and drain. 2 Stir in the chili and heat through. 3 Pour into 2 8" sprayed square baking dishes. 4 Sprinkle with the cheese and top with the tater tots. 5 Cover and freeze one casserole for up to three months. 6 Cover and bake the remaining casserole at 350 degrees for 35-40 minutes or until heated through. 7 To use the frozen casserole: Remove from the freezer 30 minutes before baking (do not thaw). Cover and bake at 350 degrees for 1 1/4 - 1 1/2 hrs or until heated through.",2024-08-22,http://myfridgefood.com/media/7127/emptyplate-001.jpg
b31cef35-a559-489a-8534-23962c0b9b47,https://myfridgefood.com/recipes/salads-and-sides/zucchini-skillet/,25.0,409.0,6.0,73.0,4.0,21.0,,"directions                          1.Heat oil in large skillet over medium heat. Add zucchini and bell pepper; cook 5 minutes, stirring occasionally. Add beans, undrained tomatoes and water. Increase heat and bring to a boil. 2.Add rice; stir well. Cover; remove from heat and let stand 7 minutes or until liquid is absorbed. Sprinkle with cheese.",2024-08-22,http://myfridgefood.com/Media/Recipe/13305741020001pb.jpg
b3337292-c5f2-4885-8ee5-f3871ecbb21f,https://myfridgefood.com/recipes/drinks/no-fat-smoothie/,5.0,133.0,1.0,35.0,0.0,2.0,,"directions                          1 Peel, seed and cut the apple and orange into large chunks.  2 Put the chunks in the blender with the water, and, honey, some sugar, or fake sweeetner, if desired.  3 Blend until it is thick, it takes a minute or two, and I went up to the higest blender setting to get it really smooth.  4 Pour into a glass and have as part of a really healthy breakfast.",2024-08-22,http://myfridgefood.com/Media/Recipe/1269453737smooth.jpg
b33dedea-ae28-48bf-a0e3-54c78f3bd832,https://myfridgefood.com/recipes/entree-chicken/cordon-bleu-nuggets/,25.0,354.0,6.0,23.0,15.0,31.0,,"directions                          Preheat oven to 350ºF. Slice the chicken into about 24 chunks. Slice each chunk in half, hamburger style. Slice the ham and cheese into squares the same size as the chunks. Sandwich a piece of ham and a piece of cheese between each pair of chicken chunks and secure with a toothpick. In one bowl mix together the flour, salt and pepper. In another, beat the egg and water. Place the bread crumbs in the third bowl. Dunk each chunk into the flour mixture, then the egg mixture, and then the breadcrumbs, then place on a greased baking sheet. You can leave the toothpicks in for now. Spritz all the nuggets with some cooking spay and bake for ten minutes. Then remove the toothpicks, flip the nuggets, and cook for ten minutes more. much more at http://www.tablespoon.com/recipes/cordon-bleu-chicken-nuggets/",2024-08-22,http://myfridgefood.com/Media/Recipe/food123-001.jpg
b344f143-3a6a-4112-9dce-e3e476c86917,https://myfridgefood.com/recipes/entree-beef/mini-meatloaf-muffins/,30.0,335.0,6.0,15.4,16.8,35.3,,"directions     Preheat the oven to 350°.   Heat the olive oil in a large skillet over medium-high heat. Add the onion, carrot, garlic, and oregano to the skillet and saut é a couple minutes. Set veggies aside to cool.   In a large bowl, combine beef, ketchup, crackers, mustard, Worcestershire, and pepper. Add the cooled veggie mixture and eggs, mix all together.   Coat 12 cup muffin pan with cooking spray. Divide meat mixture evenly among 12 cups.    Top each muffin with a drizzle of ketchup (or BBQ sauce). Bake at 350 ° for 25 minutes or until a thermometer reaches 165°.    Put your Creamy Mashed Potatoes into a Piping Bag for the "Icing" - ( Easy recipe HERE )",2024-08-22,http://myfridgefood.com/media/7427/minimeatloaf.jpg
b355809e-83b2-47fa-bbf9-64b00967ac8e,https://myfridgefood.com/recipes/dips-and-sauces/seven-layer-taco-dip/,30.0,368.0,12.0,13.5,15.1,12.6,,"directions     In a medium bowl, blend the taco seasoning mix and refried beans.   Spread the mixture onto a large serving platter.   Mix the sour cream and cream cheese in a medium bowl. Spread over the refried beans.   Top the layers with salsa. Place a layer of tomato, green bell pepper, green onions and lettuce over the salsa, and top with Cheddar cheese.   Garnish with black olives.",2024-08-22,http://myfridgefood.com/media/8451/sevenlayerdip.jpg
b358423b-9eae-4005-ba64-eefeaeef0612,https://myfridgefood.com/recipes/salads-and-sides/yummy-chicken-salad/,15.0,335.0,4.0,4.5,11.6,24.9,,"directions   Drain chicken juice. Put chicken in a medium sized bowl and use a fork to break up the chicken (should be easy). Mix in other ingredients. Serve on bread or with crackers.",2024-08-22,http://myfridgefood.com/media/7127/emptyplate-001.jpg
b36d883e-d826-4569-943c-108e9d5d774a,https://myfridgefood.com/recipes/dips-and-sauces/pepperoni-pizza-dip/,40.0,503.0,4.0,27.8,38.0,13.0,,"directions   1. Adjust oven rack to middle position and heat oven to 400 degrees. Cook pepperoni in 10-inch cast-iron skillet over medium heat until crisp, 5 to 7 minutes. Using slotted spoon, transfer pepperoni to paper towel–lined plate; set aside. Off heat, add oil and garlic to fat left in skillet and let sit until fragrant, about 1 minute; transfer to medium bowl.   2. Place dough on lightly floured counter, pat into rough 8-inch square, and cut into 16 pieces (1/2 ounce each). Working with 1 piece of dough at a time, roll into tight ball, then coat with garlic oil. Evenly space 9 balls around edge of skillet, keeping center of skillet clear. Place remaining 7 balls on top, staggering them between seams of balls underneath. Cover loosely with greased plastic wrap and let sit until slightly puffed, about 20 minutes.   3. Remove plastic. Transfer skillet to oven and bake until balls are just beginning to brown, about 20 minutes, rotating skillet halfway through baking. Meanwhile, whisk cream cheese and pizza sauce together in large bowl until thoroughly combined and smooth. Stir in mozzarella and three-quarters of crisped pepperoni.   4. Spoon cheese mixture into center of skillet, return to oven, and bake until dip is heated through and rolls are golden brown, about 10 minutes. Sprinkle with basil and remaining crisped pepperoni. Serve.",2024-08-22,http://myfridgefood.com/media/8879/pepperonipizzadism.jpg
b3924e4a-5aed-48a9-93e4-cd2a4c6b08e4,https://myfridgefood.com/recipes/entree-chicken/ritz-cracker-chicken/,45.0,304.0,4.0,10.0,14.0,33.0,,"directions                          Defrost chicken in microwave or under warm running water. Melt butter and crush ritz crackers any kind of ritz crackers will work. Dip the chicken in the melted butter and then cover both sides with the ritz crackers you crushed. Place on a cookie sheet or in a glass dish with aluminum foil covering the chicken. I use aluminum foil under the chicken and over the chicken but you can do it whatever way you want. Leave it in the oven at 375 degrees for 45 mins- hour or until done and enjoy!",2024-08-22,http://myfridgefood.com/Media/Recipe/1342747908food_blog_009_edited-1.jpg
b3952f46-8eb4-44bd-bf94-b74088f65c63,https://myfridgefood.com/recipes/entree-beef/philly-cheese-steak-peppers/,60.0,212.0,6.0,8.0,9.0,22.0,,"directions   Cut the Bell Peppers in Half Lengthwise, and clean them out. Cook the Onion and Mushrooms in a skillet for about 10 minutes. (with Banana Peppers if you like) Add your Roast Beef to the pan, diced. Cook for another 5 minutes Place 1 slice of Provolone inside each Pepper half and spoon in the meat and veggie mix. Top with another slice of cheese and bake in the oven for 25 minutes at 400. more great recipes at - www.fatchick2fitchickblog.com",2024-08-22,http://myfridgefood.com/media/7155/phillycheesepeppers.jpg
b39cddb6-7184-497d-8022-e66bd5213b4e,https://myfridgefood.com/recipes/entree-chicken/chicken-mozz/,25.0,109.0,4.0,2.0,7.0,8.0,,"directions                          Heat oil in a large skillet over medium high heat. Saute chicken breasts for 4 to 5 minutes each side, or until white. Add pepper, garlic, onion and broth. Cover and simmer over medium heat until broth cooks off, about 7 to 10 minutes. Stir in spaghetti sauce, then cover and simmer another 10 minutes, or until chicken is cooked through and no longer pink inside. Sprinkle cheese on top, cover and cook for another 2 to 3 minutes, or until cheese is melted. Serve hot",2024-08-22,http://myfridgefood.com/media/7127/emptyplate-001.jpg
b3a0ff34-9e84-4f66-8fb3-ceed37e2d6ea,https://myfridgefood.com/recipes/sandwiches-burgers/grilled-pb-and-banana/,10.0,437.0,1.0,56.0,19.0,17.0,,"directions                          Heat a skillet or griddle over medium heat, and coat with cooking spray - maybe add a little sugar and cinnamon. Spread 1 tablespoon of peanut butter onto one side of each slice of bread. Place banana slices onto the peanut buttered side of one slice, top with the other slice and press together firmly. Fry the sandwich until golden brown on each side, about 2 minutes per side.",2024-08-22,http://myfridgefood.com/Media/Recipe/13500598150001-006.jpg
b3bfb61e-0aae-4796-99df-6174cf8303dc,https://myfridgefood.com/recipes/snacks/wheat-wraps/,50.0,106.0,12.0,18.0,0.0,5.0,,"directions                          1 In a large bowl, stir together flour, salt and baking powder. Pour in water; stir to combine. Mix in additional water in 1 tablespoon increments, until a soft pliable dough is formed.  2 Knead briefly on a lightly floured surface. Divide dough into 16 equal pieces. Cover and let rest for 20 minutes.  3 Flour each ball well, place between two pieces of wax paper and roll out to desired size and thickness.  4 Heat an ungreased skillet or frying pan over medium-high heat. Peel away wax paper and grill rounds until brown flecks appear underneath. Turn and cook other side. Serve warm or cool and store in an airtight container in the refrigerator or freezer.",2024-08-22,http://myfridgefood.com/Media/Recipe/128919894847513.jpg
b3c561dc-4864-4430-8da6-c438c91dbdc7,https://myfridgefood.com/recipes/appetizer/sweet-bacon-avocados/,20.0,94.0,12.0,6.0,6.0,4.0,,"directions                          - Heat the oven to 425 - In a small bowl, mix together the brown sugar and chili powder. Set aside -Line a baking sheet with tin foil. - Cut open the avocado and remove the pit. Slice about 3/4" slices lengthwise through the avocado, and then cut through the middle to cut all of the slices in half so that you have thick chunks of avocado. - Cut each slice of bacon in 3-5 pieces and wrap each piece around the avocado. Roll in the brown sugar mixture and place on the baking sheet. - Bake at 425 for 10-15 minutes. Remove from the oven to a platter and stick a tooth pick in each for serving.",2024-08-22,http://myfridgefood.com/Media/Recipe/13552522640000.jpeg
b4020c71-b002-46c7-9492-a0c0405c4184,https://myfridgefood.com/recipes/sandwiches-burgers/sharky-sandwich/,5.0,388.0,1.0,22.0,29.0,16.0,,"directions                          Basic Sandwich instructions :)",2024-08-22,http://myfridgefood.com/media/7127/emptyplate-001.jpg
b41f947f-7aba-4095-8e65-6b3c94153e85,https://myfridgefood.com/recipes/entree-chicken/chicken-pot-pie-crescent/,30.0,318.0,6.0,30.5,12.1,20.6,,"directions     Preheat your oven to 375 degrees.   In a large bowl, combine the frozen veggies, cheddar cheese, and chicken.   In a separate bowl mix together the cream cheese and the condensed soup. Add it to the chicken-veggie mixture.   Spread the crescent roll dough out on a silicon mat or parchment paper and place that on a baking pan.   Leaving three inches in the middle, make cuts down the side of the dough an inch apart on both sides.   Spread the chicken-veggie-soup mixture down the middle of the dough.   Take a strip of dough from one side and fold it over the middle mixture. Then take a strip from the other side and fold it over the middle. Continue down the dough, alternating sides until it is completely folded over. Pinch the ends of the dough to keep the filling inside while it bakes. ( Same procedure HERE if you need a couple more photos )   Bake for 20 to 25 minutes so that the top is nice and golden brown.   Let stand about 10 minutes before cutting in to it.     From  TheWhoot and RecipeOfToday  - more here!",2024-08-22,http://myfridgefood.com/media/7764/potpiecrescent.jpg
b43eb9ab-b83a-4723-9499-6ab04570c67d,https://myfridgefood.com/recipes/crock-pot-recipe-contest/southern-potato-soup/,8.0,251.0,8.0,35.7,9.6,6.8,,"directions   wash and dice potatoes and put in crock pot, add whole container of chicken stock.   Let cook on high for about 4 hours.   Add gravy mix, onion, bacon and ham and stir until gravy is dissolved. Depending on desired consistency you may want to add some water or milk at this point.   Continue to cook on low for another 4 hours or until potatoes are fork tender.   Top with Swiss or mozzarella cheese.   Please note, this can be cooked on high the whole time but it needs to be stirred more frequently. This pic is of soup that I made and then froze, it is still delish but much more visually appealing before freezing. I have shared this recipe with many and they have loved it.",2024-08-22,"http://myfridgefood.com/Media/UserUploadedRecipeImages/potato soup 3.jpg"
